x          y          z          psi        time
0.0        0.0        0.0        0.0        1754438003.3777828
0.0        0.0        0.0        0.0        1754438003.3797796
0.0        0.0        0.0        0.0        1754438003.3848212
0.0        0.0        0.0        0.0        1754438003.3857899
0.0        0.0        0.0        0.0        1754438003.3887808
0.0        0.0        0.0        0.0        1754438003.3887808
0.0        0.0        0.0        0.0        1754438003.3897831
0.0        0.0        0.0        0.0        1754438003.3907845
0.0        0.0        0.0        0.0        1754438003.3907845
0.0        0.0        0.0        0.0        1754438003.3917851
0.0        0.0        0.0        0.0        1754438003.3917851
0.0        0.0        0.0        0.0        1754438003.3917851
0.0        0.0        0.0        0.0        1754438003.3927827
0.0        0.0        0.0        0.0        1754438003.3927827
0.0        0.0        0.0        0.0        1754438003.3927827
0.0        0.0        0.0        0.0        1754438003.3937824
0.0        0.0        0.0        0.0        1754438003.3948143
0.0        0.0        0.0        0.0        1754438003.3948143
0.0        0.0        0.0        0.0        1754438003.3957825
0.0        0.0        0.0        0.0        1754438003.4008198
0.0        0.0        0.0        0.0        1754438003.40179
0.0        0.0        0.0        0.0        1754438003.40378
0.0        0.0        0.0        0.0        1754438003.404788
0.0        0.0        0.0        0.0        1754438003.405781
0.0        0.0        0.0        0.0        1754438003.405781
0.0        0.0        0.0        0.0        1754438003.4067798
0.0        0.0        0.0        0.0        1754438003.4067798
0.0        0.0        0.0        0.0        1754438003.4067798
0.0        0.0        0.0        0.0        1754438003.4077802
0.0        0.0        0.0        0.0        1754438003.4077802
0.0        0.0        0.0        0.0        1754438003.4077802
0.0        0.0        0.0        0.0        1754438003.4098022
0.0        0.0        0.0        0.0        1754438003.4098022
0.0        0.0        0.0        0.0        1754438003.410783
0.0        0.0        0.0        0.0        1754438003.4127822
0.0        0.0        0.0        0.0        1754438003.4127822
0.0        0.0        0.0        0.0        1754438003.4197884
0.0        0.0        0.0        0.0        1754438003.4207864
0.0        0.0        0.0        0.0        1754438003.4217792
0.0        0.0        0.0        0.0        1754438003.4217792
0.0        0.0        0.0        0.0        1754438003.422781
0.0        0.0        0.0        0.0        1754438003.4237835
0.0        0.0        0.0        0.0        1754438003.4247994
0.0        0.0        0.0        0.0        1754438003.4257812
0.0        0.0        0.0        0.0        1754438003.4257812
0.0        0.0        0.0        0.0        1754438003.4257812
0.0        0.0        0.0        0.0        1754438003.426778
0.0        0.0        0.0        0.0        1754438003.426778
0.0        0.0        0.0        0.0        1754438003.426778
0.0        0.0        0.0        0.0        1754438003.4277785
0.0        0.0        0.0        0.0        1754438003.4277785
0.0        0.0        0.0        0.0        1754438003.4277785
0.0        0.0        0.0        0.0        1754438003.4287784
0.0        0.0        0.0        0.0        1754438003.4297826
0.0        0.0        0.0        0.0        1754438003.4347916
0.0        0.0        0.0        0.0        1754438003.4357839
0.0        0.0        0.0        0.0        1754438003.4367898
0.0        0.0        0.0        0.0        1754438003.4367898
0.0        0.0        0.0        0.0        1754438003.4377887
0.0        0.0        0.0        0.0        1754438003.4377887
0.0        0.0        0.0        0.0        1754438003.4377887
0.0        0.0        0.0        0.0        1754438003.4388015
0.0        0.0        0.0        0.0        1754438003.4388015
0.0        0.0        0.0        0.0        1754438003.4408383
0.0        0.0        0.0        0.0        1754438003.4417827
0.0        0.0        0.0        0.0        1754438003.4417827
0.0        0.0        0.0        0.0        1754438003.4437819
0.0        0.0        0.0        0.0        1754438003.4437819
0.0        0.0        0.0        0.0        1754438003.4457815
0.0        0.0        0.0        0.0        1754438003.4467833
0.0        0.0        0.0        0.0        1754438003.4467833
0.0        0.0        0.0        0.0        1754438003.4518106
0.0        0.0        0.0        0.0        1754438003.4528036
0.0        0.0        0.0        0.0        1754438003.4547858
0.0        0.0        0.0        0.0        1754438003.4547858
0.0        0.0        0.0        0.0        1754438003.4557827
0.0        0.0        0.0        0.0        1754438003.4557827
0.0        0.0        0.0        0.0        1754438003.4567897
0.0        0.0        0.0        0.0        1754438003.4567897
0.0        0.0        0.0        0.0        1754438003.457801
0.0        0.0        0.0        0.0        1754438003.457801
0.0        0.0        0.0        0.0        1754438003.4587836
0.0        0.0        0.0        0.0        1754438003.4587836
0.0        0.0        0.0        0.0        1754438003.4608815
0.0        0.0        0.0        0.0        1754438003.4617825
0.0        0.0        0.0        0.0        1754438003.4617825
0.0        0.0        0.0        0.0        1754438003.4629302
0.0        0.0        0.0        0.0        1754438003.4670036
0.0        0.0        0.0        0.0        1754438003.469967
0.0        0.0        0.0        0.0        1754438003.4709418
0.0        0.0        0.0        0.0        1754438003.4719872
0.0        0.0        0.0        0.0        1754438003.4719872
0.0        0.0        0.0        0.0        1754438003.4729455
0.0        0.0        0.0        0.0        1754438003.4729455
0.0        0.0        0.0        0.0        1754438003.4729455
0.0        0.0        0.0        0.0        1754438003.473941
0.0        0.0        0.0        0.0        1754438003.473941
0.0        0.0        0.0        0.0        1754438003.473941
0.0        0.0        0.0        0.0        1754438003.4779403
0.0        0.0        0.0        0.0        1754438003.4779403
0.0        0.0        0.0        0.0        1754438003.4779403
0.0        0.0        0.0        0.0        1754438003.4789705
0.0        0.0        0.0        0.0        1754438003.4789705
0.0        0.0        0.0        0.0        1754438003.4849846
0.0        0.0        0.0        0.0        1754438003.4870195
0.0        0.0        0.0        0.0        1754438003.4879713
0.0        0.0        0.0        0.0        1754438003.4879713
0.0        0.0        0.0        0.0        1754438003.4889758
0.0        0.0        0.0        0.0        1754438003.4899757
0.0        0.0        0.0        0.0        1754438003.4899757
0.0        0.0        0.0        0.0        1754438003.4909475
0.0        0.0        0.0        0.0        1754438003.4919412
0.0        0.0        0.0        0.0        1754438003.4919412
0.0        0.0        0.0        0.0        1754438003.4919412
0.0        0.0        0.0        0.0        1754438003.4919412
0.0        0.0        0.0        0.0        1754438003.4929774
0.0        0.0        0.0        0.0        1754438003.4949408
0.0        0.0        0.0        0.0        1754438003.4949408
0.0        0.0        0.0        0.0        1754438003.4949408
0.0        0.0        0.0        0.0        1754438003.4979722
0.0        0.0        0.0        0.0        1754438003.5019894
0.0        0.0        0.0        0.0        1754438003.5039747
0.0        0.0        0.0        0.0        1754438003.5039747
0.0        0.0        0.0        0.0        1754438003.504944
0.0        0.0        0.0        0.0        1754438003.504944
0.0        0.0        0.0        0.0        1754438003.5071466
0.0        0.0        0.0        0.0        1754438003.5076716
0.0        0.0        0.0        0.0        1754438003.5087202
0.0        0.0        0.0        0.0        1754438003.5087202
0.0        0.0        0.0        0.0        1754438003.5087202
0.0        0.0        0.0        0.0        1754438003.5097349
0.0        0.0        0.0        0.0        1754438003.5097349
0.0        0.0        0.0        0.0        1754438003.5097349
0.0        0.0        0.0        0.0        1754438003.5107281
0.0        0.0        0.0        0.0        1754438003.5107281
0.0        0.0        0.0        0.0        1754438003.512786
0.0        0.0        0.0        0.0        1754438003.5136857
0.0        0.0        0.0        0.0        1754438003.5147321
0.0        0.0        0.0        0.0        1754438003.5187185
0.0        0.0        0.0        0.0        1754438003.5207143
0.0        0.0        0.0        0.0        1754438003.5216894
0.0        0.0        0.0        0.0        1754438003.5227237
0.0        0.0        0.0        0.0        1754438003.523688
0.0        0.0        0.0        0.0        1754438003.5246875
0.0        0.0        0.0        0.0        1754438003.5246875
0.0        0.0        0.0        0.0        1754438003.5246875
0.0        0.0        0.0        0.0        1754438003.525685
0.0        0.0        0.0        0.0        1754438003.5266883
0.0        0.0        0.0        0.0        1754438003.5266883
0.0        0.0        0.0        0.0        1754438003.5277154
0.0        0.0        0.0        0.0        1754438003.5286877
0.0        0.0        0.0        0.0        1754438003.5286877
0.0        0.0        0.0        0.0        1754438003.5286877
0.0        0.0        0.0        0.0        1754438003.5296865
0.0        0.0        0.0        0.0        1754438003.5296865
0.0        0.0        0.0        0.0        1754438003.53469
0.0        0.0        0.0        0.0        1754438003.535698
0.0        0.0        0.0        0.0        1754438003.5366921
0.0        0.0        0.0        0.0        1754438003.537688
0.0        0.0        0.0        0.0        1754438003.537688
0.0        0.0        0.0        0.0        1754438003.538735
0.0        0.0        0.0        0.0        1754438003.538735
0.0        0.0        0.0        0.0        1754438003.5397155
0.0        0.0        0.0        0.0        1754438003.5397155
0.0        0.0        0.0        0.0        1754438003.5397155
0.0        0.0        0.0        0.0        1754438003.5417278
0.0        0.0        0.0        0.0        1754438003.5417278
0.0        0.0        0.0        0.0        1754438003.5427291
0.0        0.0        0.0        0.0        1754438003.5447373
0.0        0.0        0.0        0.0        1754438003.5447373
0.0        0.0        0.0        0.0        1754438003.551717
0.0        0.0        0.0        0.0        1754438003.5537603
0.0        0.0        0.0        0.0        1754438003.5546942
0.0        0.0        0.0        0.0        1754438003.5557296
0.0        0.0        0.0        0.0        1754438003.5557296
0.0        0.0        0.0        0.0        1754438003.5557296
0.0        0.0        0.0        0.0        1754438003.556736
0.0        0.0        0.0        0.0        1754438003.5576863
0.0        0.0        0.0        0.0        1754438003.5576863
0.0        0.0        0.0        0.0        1754438003.5586884
0.0        0.0        0.0        0.0        1754438003.5586884
0.0        0.0        0.0        0.0        1754438003.5586884
0.0        0.0        0.0        0.0        1754438003.5597222
0.0        0.0        0.0        0.0        1754438003.5597222
0.0        0.0        0.0        0.0        1754438003.5607212
0.0        0.0        0.0        0.0        1754438003.5607212
0.0        0.0        0.0        0.0        1754438003.5626867
0.0        0.0        0.0        0.0        1754438003.5626867
0.0        0.0        0.0        0.0        1754438003.5677497
0.0        0.0        0.0        0.0        1754438003.569904
0.0        0.0        0.0        0.0        1754438003.570721
0.0        0.0        0.0        0.0        1754438003.570721
0.0        0.0        0.0        0.0        1754438003.571721
0.0        0.0        0.0        0.0        1754438003.571721
0.0        0.0        0.0        0.0        1754438003.571721
0.0        0.0        0.0        0.0        1754438003.5726876
0.0        0.0        0.0        0.0        1754438003.5726876
0.0        0.0        0.0        0.0        1754438003.5737169
0.0        0.0        0.0        0.0        1754438003.5747876
0.0        0.0        0.0        0.0        1754438003.5757248
0.0        0.0        0.0        0.0        1754438003.5757248
0.0        0.0        0.0        0.0        1754438003.577686
0.0        0.0        0.0        0.0        1754438003.577686
0.0        0.0        0.0        0.0        1754438003.584736
0.0        0.0        0.0        0.0        1754438003.5876923
0.0        0.0        0.0        0.0        1754438003.5876923
0.0        0.0        0.0        0.0        1754438003.5886889
0.0        0.0        0.0        0.0        1754438003.5886889
0.0        0.0        0.0        0.0        1754438003.5896885
0.0        0.0        0.0        0.0        1754438003.5896885
0.0        0.0        0.0        0.0        1754438003.5907238
0.0        0.0        0.0        0.0        1754438003.5907238
0.0        0.0        0.0        0.0        1754438003.591716
0.0        0.0        0.0        0.0        1754438003.591716
0.0        0.0        0.0        0.0        1754438003.591716
0.0        0.0        0.0        0.0        1754438003.5927157
0.0        0.0        0.0        0.0        1754438003.5927157
0.0        0.0        0.0        0.0        1754438003.5927157
0.0        0.0        0.0        0.0        1754438003.5947118
0.0        0.0        0.0        0.0        1754438003.5947118
0.0        0.0        0.0        0.0        1754438003.601696
0.0        0.0        0.0        0.0        1754438003.603745
0.0        0.0        0.0        0.0        1754438003.60469
0.0        0.0        0.0        0.0        1754438003.6057594
0.0        0.0        0.0        0.0        1754438003.6057594
0.0        0.0        0.0        0.0        1754438003.6067007
0.0        0.0        0.0        0.0        1754438003.6067007
0.0        0.0        0.0        0.0        1754438003.6067007
0.0        0.0        0.0        0.0        1754438003.607715
0.0        0.0        0.0        0.0        1754438003.607715
0.0        0.0        0.0        0.0        1754438003.607715
0.0        0.0        0.0        0.0        1754438003.6086884
0.0        0.0        0.0        0.0        1754438003.6086884
0.0        0.0        0.0        0.0        1754438003.6096864
0.0        0.0        0.0        0.0        1754438003.6096864
0.0        0.0        0.0        0.0        1754438003.61173
0.0        0.0        0.0        0.0        1754438003.6127224
0.0        0.0        0.0        0.0        1754438003.6127224
0.0        0.0        0.0        0.0        1754438003.6180809
0.0        0.0        0.0        0.0        1754438003.6200125
0.0        0.0        0.0        0.0        1754438003.6210458
0.0        0.0        0.0        0.0        1754438003.622034
0.0        0.0        0.0        0.0        1754438003.622034
0.0        0.0        0.0        0.0        1754438003.62303
0.0        0.0        0.0        0.0        1754438003.62303
0.0        0.0        0.0        0.0        1754438003.624005
0.0        0.0        0.0        0.0        1754438003.6250675
0.0        0.0        0.0        0.0        1754438003.625996
0.0        0.0        0.0        0.0        1754438003.625996
0.0        0.0        0.0        0.0        1754438003.625996
0.0        0.0        0.0        0.0        1754438003.6270263
0.0        0.0        0.0        0.0        1754438003.6270263
0.0        0.0        0.0        0.0        1754438003.6270263
0.0        0.0        0.0        0.0        1754438003.6280253
0.0        0.0        0.0        0.0        1754438003.6299915
0.0        0.0        0.0        0.0        1754438003.632008
0.0        0.0        0.0        0.0        1754438003.6349998
0.0        0.0        0.0        0.0        1754438003.6370113
0.0        0.0        0.0        0.0        1754438003.638011
0.0        0.0        0.0        0.0        1754438003.6390264
0.0        0.0        0.0        0.0        1754438003.6390264
0.0        0.0        0.0        0.0        1754438003.6390264
0.0        0.0        0.0        0.0        1754438003.64004
0.0        0.0        0.0        0.0        1754438003.64004
0.0        0.0        0.0        0.0        1754438003.6409914
0.0        0.0        0.0        0.0        1754438003.6409914
0.0        0.0        0.0        0.0        1754438003.6409914
0.0        0.0        0.0        0.0        1754438003.6431942
0.0        0.0        0.0        0.0        1754438003.6431942
0.0        0.0        0.0        0.0        1754438003.6442099
0.0        0.0        0.0        0.0        1754438003.6452463
0.0        0.0        0.0        0.0        1754438003.646207
0.0        0.0        0.0        0.0        1754438003.6512601
0.0        0.0        0.0        0.0        1754438003.6522312
0.0        0.0        0.0        0.0        1754438003.6542048
0.0        0.0        0.0        0.0        1754438003.6552117
0.0        0.0        0.0        0.0        1754438003.6552117
0.0        0.0        0.0        0.0        1754438003.6562119
0.0        0.0        0.0        0.0        1754438003.6562119
0.0        0.0        0.0        0.0        1754438003.657204
0.0        0.0        0.0        0.0        1754438003.657204
0.0        0.0        0.0        0.0        1754438003.6582234
0.0        0.0        0.0        0.0        1754438003.6582234
0.0        0.0        0.0        0.0        1754438003.6582234
0.0        0.0        0.0        0.0        1754438003.6592028
0.0        0.0        0.0        0.0        1754438003.6602378
0.0        0.0        0.0        0.0        1754438003.6612067
0.0        0.0        0.0        0.0        1754438003.6632023
0.0        0.0        0.0        0.0        1754438003.6642425
0.0        0.0        0.0        0.0        1754438003.6682262
0.0        0.0        0.0        0.0        1754438003.6692445
0.0        0.0        0.0        0.0        1754438003.6702087
0.0        0.0        0.0        0.0        1754438003.671215
0.0        0.0        0.0        0.0        1754438003.671215
0.0        0.0        0.0        0.0        1754438003.6722097
0.0        0.0        0.0        0.0        1754438003.6722097
0.0        0.0        0.0        0.0        1754438003.6732094
0.0        0.0        0.0        0.0        1754438003.6732094
0.0        0.0        0.0        0.0        1754438003.6732094
0.0        0.0        0.0        0.0        1754438003.6742067
0.0        0.0        0.0        0.0        1754438003.6753216
0.0        0.0        0.0        0.0        1754438003.6762037
0.0        0.0        0.0        0.0        1754438003.6842582
0.0        0.0        0.0        0.0        1754438003.6862364
0.0        0.0        0.0        0.0        1754438003.6882074
0.0        0.0        0.0        0.0        1754438003.6882074
0.0        0.0        0.0        0.0        1754438003.689241
0.0        0.0        0.0        0.0        1754438003.689241
0.0        0.0        0.0        0.0        1754438003.6902502
0.0        0.0        0.0        0.0        1754438003.6902502
0.0        0.0        0.0        0.0        1754438003.6912272
0.0        0.0        0.0        0.0        1754438003.6912272
0.0        0.0        0.0        0.0        1754438003.6922033
0.0        0.0        0.0        0.0        1754438003.6922033
0.0        0.0        0.0        0.0        1754438003.6922033
0.0        0.0        0.0        0.0        1754438003.6932042
0.0        0.0        0.0        0.0        1754438003.6932042
0.0        0.0        0.0        0.0        1754438003.6942334
0.0        0.0        0.0        0.0        1754438003.6942334
0.0        0.0        0.0        0.0        1754438003.6942334
0.0        0.0        0.0        0.0        1754438003.6952443
0.0        0.0        0.0        0.0        1754438003.696207
0.0        0.0        0.0        0.0        1754438003.7042067
0.0        0.0        0.0        0.0        1754438003.7042067
0.0        0.0        0.0        0.0        1754438003.7042067
0.0        0.0        0.0        0.0        1754438003.7052724
0.0        0.0        0.0        0.0        1754438003.7052724
0.0        0.0        0.0        0.0        1754438003.7062104
0.0        0.0        0.0        0.0        1754438003.7062104
0.0        0.0        0.0        0.0        1754438003.7062104
0.0        0.0        0.0        0.0        1754438003.70724
0.0        0.0        0.0        0.0        1754438003.708203
0.0        0.0        0.0        0.0        1754438003.708203
0.0        0.0        0.0        0.0        1754438003.708203
0.0        0.0        0.0        0.0        1754438003.708203
0.0        0.0        0.0        0.0        1754438003.7107012
0.0        0.0        0.0        0.0        1754438003.7107012
0.0        0.0        0.0        0.0        1754438003.7117105
0.0        0.0        0.0        0.0        1754438003.7177427
0.0        0.0        0.0        0.0        1754438003.7187495
0.0        0.0        0.0        0.0        1754438003.7217119
0.0        0.0        0.0        0.0        1754438003.7217119
0.0        0.0        0.0        0.0        1754438003.7227495
0.0        0.0        0.0        0.0        1754438003.7247372
0.0        0.0        0.0        0.0        1754438003.7247372
0.0        0.0        0.0        0.0        1754438003.7257764
0.0        0.0        0.0        0.0        1754438003.7267144
0.0        0.0        0.0        0.0        1754438003.727733
0.0        0.0        0.0        0.0        1754438003.727733
0.0        0.0        0.0        0.0        1754438003.7287154
0.0        0.0        0.0        0.0        1754438003.7287154
0.0        0.0        0.0        0.0        1754438003.7297263
0.0        0.0        0.0        0.0        1754438003.730714
0.0        0.0        0.0        0.0        1754438003.7347488
0.0        0.0        0.0        0.0        1754438003.7377148
0.0        0.0        0.0        0.0        1754438003.7397237
0.0        0.0        0.0        0.0        1754438003.7407134
0.0        0.0        0.0        0.0        1754438003.7417119
0.0        0.0        0.0        0.0        1754438003.7417119
0.0        0.0        0.0        0.0        1754438003.7427123
0.0        0.0        0.0        0.0        1754438003.743733
0.0        0.0        0.0        0.0        1754438003.743733
0.0        0.0        0.0        0.0        1754438003.743733
0.0        0.0        0.0        0.0        1754438003.7447124
0.0        0.0        0.0        0.0        1754438003.7447124
0.0        0.0        0.0        0.0        1754438003.7447124
0.0        0.0        0.0        0.0        1754438003.7457128
0.0        0.0        0.0        0.0        1754438003.7457128
0.0        0.0        0.0        0.0        1754438003.7467127
0.0        0.0        0.0        0.0        1754438003.7467127
0.0        0.0        0.0        0.0        1754438003.749734
0.0        0.0        0.0        0.0        1754438003.7517433
0.0        0.0        0.0        0.0        1754438003.754736
0.0        0.0        0.0        0.0        1754438003.7557132
0.0        0.0        0.0        0.0        1754438003.7577527
0.0        0.0        0.0        0.0        1754438003.7577527
0.0        0.0        0.0        0.0        1754438003.7587154
0.0        0.0        0.0        0.0        1754438003.7587154
0.0        0.0        0.0        0.0        1754438003.759713
0.0        0.0        0.0        0.0        1754438003.759713
0.0        0.0        0.0        0.0        1754438003.759713
0.0        0.0        0.0        0.0        1754438003.7607124
0.0        0.0        0.0        0.0        1754438003.7607124
0.0        0.0        0.0        0.0        1754438003.7607124
0.0        0.0        0.0        0.0        1754438003.7617142
0.0        0.0        0.0        0.0        1754438003.7617142
0.0        0.0        0.0        0.0        1754438003.7617142
0.0        0.0        0.0        0.0        1754438003.7627125
0.0        0.0        0.0        0.0        1754438003.7637172
0.0        0.0        0.0        0.0        1754438003.768727
0.0        0.0        0.0        0.0        1754438003.7713325
0.0        0.0        0.0        0.0        1754438003.772349
0.0        0.0        0.0        0.0        1754438003.7733462
0.0        0.0        0.0        0.0        1754438003.774368
0.0        0.0        0.0        0.0        1754438003.7753518
0.0        0.0        0.0        0.0        1754438003.7763488
0.0        0.0        0.0        0.0        1754438003.7763488
0.0        0.0        0.0        0.0        1754438003.7763488
0.0        0.0        0.0        0.0        1754438003.7773485
0.0        0.0        0.0        0.0        1754438003.7773485
0.0        0.0        0.0        0.0        1754438003.7783444
0.0        0.0        0.0        0.0        1754438003.7793448
0.0        0.0        0.0        0.0        1754438003.7793448
0.0        0.0        0.0        0.0        1754438003.782402
0.0        0.0        0.0        0.0        1754438003.7853868
0.0        0.0        0.0        0.0        1754438003.788352
0.0        0.0        0.0        0.0        1754438003.7903588
0.0        0.0        0.0        0.0        1754438003.7913578
0.0        0.0        0.0        0.0        1754438003.7923455
0.0        0.0        0.0        0.0        1754438003.7923455
0.0        0.0        0.0        0.0        1754438003.793344
0.0        0.0        0.0        0.0        1754438003.793344
0.0        0.0        0.0        0.0        1754438003.7943432
