x          y          z          psi        time
0.0        0.0        0.0        0.0        1754438895.196903
0.0        0.0        0.0        0.0        1754438895.196903
0.0        0.0        0.0        0.0        1754438895.196903
0.0        0.0        0.0        0.0        1754438895.196903
0.0        0.0        0.0        0.0        1754438895.196903
0.0        0.0        0.0        0.0        1754438895.196903
0.0        0.0        0.0        0.0        1754438895.196903
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.20147
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2116919
0.0        0.0        0.0        0.0        1754438895.2221951
0.0        0.0        0.0        0.0        1754438895.2221951
0.0        0.0        0.0        0.0        1754438895.2221951
0.0        0.0        0.0        0.0        1754438895.2221951
0.0        0.0        0.0        0.0        1754438895.2221951
0.0        0.0        0.0        0.0        1754438895.2221951
0.0        0.0        0.0        0.0        1754438895.2221951
0.0        0.0        0.0        0.0        1754438895.2221951
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.231888
0.0        0.0        0.0        0.0        1754438895.2412567
0.0        0.0        0.0        0.0        1754438895.2418015
0.0        0.0        0.0        0.0        1754438895.2438674
0.0        0.0        0.0        0.0        1754438895.2449021
0.0        0.0        0.0        0.0        1754438895.2449021
0.0        0.0        0.0        0.0        1754438895.2463574
0.0        0.0        0.0        0.0        1754438895.2474148
0.0        0.0        0.0        0.0        1754438895.2474148
0.0        0.0        0.0        0.0        1754438895.2474148
0.0        0.0        0.0        0.0        1754438895.2534015
0.0        0.0        0.0        0.0        1754438895.2534015
0.0        0.0        0.0        0.0        1754438895.2544134
0.0        0.0        0.0        0.0        1754438895.2544134
0.0        0.0        0.0        0.0        1754438895.2544134
0.0        0.0        0.0        0.0        1754438895.2554107
0.0        0.0        0.0        0.0        1754438895.2554107
0.0        0.0        0.0        0.0        1754438895.2554107
0.0        0.0        0.0        0.0        1754438895.2567465
0.0        0.0        0.0        0.0        1754438895.2576241
0.0        0.0        0.0        0.0        1754438895.2607212
0.0        0.0        0.0        0.0        1754438895.2617192
0.0        0.0        0.0        0.0        1754438895.2617192
0.0        0.0        0.0        0.0        1754438895.2617192
0.0        0.0        0.0        0.0        1754438895.2627368
0.0        0.0        0.0        0.0        1754438895.2637198
0.0        0.0        0.0        0.0        1754438895.2637198
0.0        0.0        0.0        0.0        1754438895.2667215
0.0        0.0        0.0        0.0        1754438895.2667215
0.0        0.0        0.0        0.0        1754438895.2667215
0.0        0.0        0.0        0.0        1754438895.2687528
0.0        0.0        0.0        0.0        1754438895.2697217
0.0        0.0        0.0        0.0        1754438895.2737925
0.0        0.0        0.0        0.0        1754438895.2739913
0.0        0.0        0.0        0.0        1754438895.2739913
0.0        0.0        0.0        0.0        1754438895.2750263
0.0        0.0        0.0        0.0        1754438895.2750263
0.0        0.0        0.0        0.0        1754438895.2764282
0.0        0.0        0.0        0.0        1754438895.2764282
0.0        0.0        0.0        0.0        1754438895.2774806
0.0        0.0        0.0        0.0        1754438895.279218
0.0        0.0        0.0        0.0        1754438895.279218
0.0        0.0        0.0        0.0        1754438895.2802572
0.0        0.0        0.0        0.0        1754438895.2822688
0.0        0.0        0.0        0.0        1754438895.2822688
0.0        0.0        0.0        0.0        1754438895.2843385
0.0        0.0        0.0        0.0        1754438895.285271
0.0        0.0        0.0        0.0        1754438895.285271
0.0        0.0        0.0        0.0        1754438895.2862284
0.0        0.0        0.0        0.0        1754438895.2872677
0.0        0.0        0.0        0.0        1754438895.2902324
0.0        0.0        0.0        0.0        1754438895.2912292
0.0        0.0        0.0        0.0        1754438895.2912292
0.0        0.0        0.0        0.0        1754438895.2932303
0.0        0.0        0.0        0.0        1754438895.2932303
0.0        0.0        0.0        0.0        1754438895.294227
0.0        0.0        0.0        0.0        1754438895.2948365
0.0        0.0        0.0        0.0        1754438895.2973633
0.0        0.0        0.0        0.0        1754438895.2973633
0.0        0.0        0.0        0.0        1754438895.2984183
0.0        0.0        0.0        0.0        1754438895.299175
0.0        0.0        0.0        0.0        1754438895.299175
0.0        0.0        0.0        0.0        1754438895.3002186
0.0        0.0        0.0        0.0        1754438895.3022258
0.0        0.0        0.0        0.0        1754438895.3022258
0.0        0.0        0.0        0.0        1754438895.3042355
0.0        0.0        0.0        0.0        1754438895.3052244
0.0        0.0        0.0        0.0        1754438895.3052244
0.0        0.0        0.0        0.0        1754438895.3076262
0.0        0.0        0.0        0.0        1754438895.3077047
0.0        0.0        0.0        0.0        1754438895.309706
0.0        0.0        0.0        0.0        1754438895.3107069
0.0        0.0        0.0        0.0        1754438895.3107069
0.0        0.0        0.0        0.0        1754438895.3107069
0.0        0.0        0.0        0.0        1754438895.3117328
0.0        0.0        0.0        0.0        1754438895.313741
0.0        0.0        0.0        0.0        1754438895.3147388
0.0        0.0        0.0        0.0        1754438895.3157418
0.0        0.0        0.0        0.0        1754438895.3164914
0.0        0.0        0.0        0.0        1754438895.3164914
0.0        0.0        0.0        0.0        1754438895.3177037
0.0        0.0        0.0        0.0        1754438895.3207517
0.0        0.0        0.0        0.0        1754438895.3207517
0.0        0.0        0.0        0.0        1754438895.3207517
0.0        0.0        0.0        0.0        1754438895.322717
0.0        0.0        0.0        0.0        1754438895.3238902
0.0        0.0        0.0        0.0        1754438895.3253932
0.0        0.0        0.0        0.0        1754438895.3261933
0.0        0.0        0.0        0.0        1754438895.3261933
0.0        0.0        0.0        0.0        1754438895.3281531
0.0        0.0        0.0        0.0        1754438895.3281531
0.0        0.0        0.0        0.0        1754438895.3341844
0.0        0.0        0.0        0.0        1754438895.3341844
0.0        0.0        0.0        0.0        1754438895.3341844
0.0        0.0        0.0        0.0        1754438895.3351915
0.0        0.0        0.0        0.0        1754438895.3351915
0.0        0.0        0.0        0.0        1754438895.3351915
0.0        0.0        0.0        0.0        1754438895.336187
0.0        0.0        0.0        0.0        1754438895.336187
0.0        0.0        0.0        0.0        1754438895.3383026
0.0        0.0        0.0        0.0        1754438895.3392324
0.0        0.0        0.0        0.0        1754438895.3402426
0.0        0.0        0.0        0.0        1754438895.3402426
0.0        0.0        0.0        0.0        1754438895.3412237
0.0        0.0        0.0        0.0        1754438895.3437557
0.0        0.0        0.0        0.0        1754438895.3437557
0.0        0.0        0.0        0.0        1754438895.3437557
0.0        0.0        0.0        0.0        1754438895.344755
0.0        0.0        0.0        0.0        1754438895.3467216
0.0        0.0        0.0        0.0        1754438895.347759
0.0        0.0        0.0        0.0        1754438895.347759
0.0        0.0        0.0        0.0        1754438895.347759
0.0        0.0        0.0        0.0        1754438895.3487542
0.0        0.0        0.0        0.0        1754438895.350784
0.0        0.0        0.0        0.0        1754438895.3517675
0.0        0.0        0.0        0.0        1754438895.3527198
0.0        0.0        0.0        0.0        1754438895.3537576
0.0        0.0        0.0        0.0        1754438895.3537576
0.0        0.0        0.0        0.0        1754438895.3557808
0.0        0.0        0.0        0.0        1754438895.3578484
0.0        0.0        0.0        0.0        1754438895.3584552
0.0        0.0        0.0        0.0        1754438895.3584552
0.0        0.0        0.0        0.0        1754438895.3594577
0.0        0.0        0.0        0.0        1754438895.3604546
0.0        0.0        0.0        0.0        1754438895.3614495
0.0        0.0        0.0        0.0        1754438895.363449
0.0        0.0        0.0        0.0        1754438895.364484
0.0        0.0        0.0        0.0        1754438895.364484
0.0        0.0        0.0        0.0        1754438895.364484
0.0        0.0        0.0        0.0        1754438895.3674512
0.0        0.0        0.0        0.0        1754438895.3674512
0.0        0.0        0.0        0.0        1754438895.3674512
0.0        0.0        0.0        0.0        1754438895.3694606
0.0        0.0        0.0        0.0        1754438895.3694606
0.0        0.0        0.0        0.0        1754438895.3724525
0.0        0.0        0.0        0.0        1754438895.3724525
0.0        0.0        0.0        0.0        1754438895.3735178
0.0        0.0        0.0        0.0        1754438895.3748827
0.0        0.0        0.0        0.0        1754438895.3748827
0.0        0.0        0.0        0.0        1754438895.377904
0.0        0.0        0.0        0.0        1754438895.377904
0.0        0.0        0.0        0.0        1754438895.377904
0.0        0.0        0.0        0.0        1754438895.3835142
0.0        0.0        0.0        0.0        1754438895.38448
0.0        0.0        0.0        0.0        1754438895.38448
0.0        0.0        0.0        0.0        1754438895.38448
0.0        0.0        0.0        0.0        1754438895.3854795
0.0        0.0        0.0        0.0        1754438895.3854795
0.0        0.0        0.0        0.0        1754438895.3854795
0.0        0.0        0.0        0.0        1754438895.3874817
0.0        0.0        0.0        0.0        1754438895.3874817
0.0        0.0        0.0        0.0        1754438895.3884811
0.0        0.0        0.0        0.0        1754438895.3924077
0.0        0.0        0.0        0.0        1754438895.3933823
0.0        0.0        0.0        0.0        1754438895.3933823
0.0        0.0        0.0        0.0        1754438895.3943794
0.0        0.0        0.0        0.0        1754438895.3943794
0.0        0.0        0.0        0.0        1754438895.3943794
0.0        0.0        0.0        0.0        1754438895.3954177
0.0        0.0        0.0        0.0        1754438895.3975165
0.0        0.0        0.0        0.0        1754438895.3975165
0.0        0.0        0.0        0.0        1754438895.398577
0.0        0.0        0.0        0.0        1754438895.4033403
0.0        0.0        0.0        0.0        1754438895.4033403
0.0        0.0        0.0        0.0        1754438895.4043546
0.0        0.0        0.0        0.0        1754438895.4043546
0.0        0.0        0.0        0.0        1754438895.4043546
0.0        0.0        0.0        0.0        1754438895.4053495
0.0        0.0        0.0        0.0        1754438895.4053495
0.0        0.0        0.0        0.0        1754438895.4078436
0.0        0.0        0.0        0.0        1754438895.4078436
0.0        0.0        0.0        0.0        1754438895.410849
0.0        0.0        0.0        0.0        1754438895.410849
0.0        0.0        0.0        0.0        1754438895.410849
0.0        0.0        0.0        0.0        1754438895.4118445
0.0        0.0        0.0        0.0        1754438895.4118445
0.0        0.0        0.0        0.0        1754438895.4128454
0.0        0.0        0.0        0.0        1754438895.4148483
0.0        0.0        0.0        0.0        1754438895.4148483
0.0        0.0        0.0        0.0        1754438895.4178476
0.0        0.0        0.0        0.0        1754438895.4178476
0.0        0.0        0.0        0.0        1754438895.4178476
0.0        0.0        0.0        0.0        1754438895.4247947
0.0        0.0        0.0        0.0        1754438895.4258344
0.0        0.0        0.0        0.0        1754438895.4267986
0.0        0.0        0.0        0.0        1754438895.427801
0.0        0.0        0.0        0.0        1754438895.427801
0.0        0.0        0.0        0.0        1754438895.427801
0.0        0.0        0.0        0.0        1754438895.428829
0.0        0.0        0.0        0.0        1754438895.428829
0.0        0.0        0.0        0.0        1754438895.428829
0.0        0.0        0.0        0.0        1754438895.429796
0.0        0.0        0.0        0.0        1754438895.429796
0.0        0.0        0.0        0.0        1754438895.429796
0.0        0.0        0.0        0.0        1754438895.4327965
0.0        0.0        0.0        0.0        1754438895.4327965
0.0        0.0        0.0        0.0        1754438895.4337947
0.0        0.0        0.0        0.0        1754438895.4349911
0.0        0.0        0.0        0.0        1754438895.4360142
0.0        0.0        0.0        0.0        1754438895.4381096
0.0        0.0        0.0        0.0        1754438895.4390051
0.0        0.0        0.0        0.0        1754438895.4403672
0.0        0.0        0.0        0.0        1754438895.441123
0.0        0.0        0.0        0.0        1754438895.441703
0.0        0.0        0.0        0.0        1754438895.4446921
0.0        0.0        0.0        0.0        1754438895.445647
0.0        0.0        0.0        0.0        1754438895.445647
0.0        0.0        0.0        0.0        1754438895.445647
0.0        0.0        0.0        0.0        1754438895.446647
0.0        0.0        0.0        0.0        1754438895.446647
0.0        0.0        0.0        0.0        1754438895.446647
0.0        0.0        0.0        0.0        1754438895.4476516
0.0        0.0        0.0        0.0        1754438895.4476516
0.0        0.0        0.0        0.0        1754438895.4496489
0.0        0.0        0.0        0.0        1754438895.4496489
0.0        0.0        0.0        0.0        1754438895.4516964
0.0        0.0        0.0        0.0        1754438895.452684
0.0        0.0        0.0        0.0        1754438895.4543672
0.0        0.0        0.0        0.0        1754438895.4555051
0.0        0.0        0.0        0.0        1754438895.4555051
0.0        0.0        0.0        0.0        1754438895.4568055
0.0        0.0        0.0        0.0        1754438895.4572833
0.0        0.0        0.0        0.0        1754438895.4593294
0.0        0.0        0.0        0.0        1754438895.4603403
0.0        0.0        0.0        0.0        1754438895.4603403
0.0        0.0        0.0        0.0        1754438895.462337
0.0        0.0        0.0        0.0        1754438895.4633534
0.0        0.0        0.0        0.0        1754438895.4633534
0.0        0.0        0.0        0.0        1754438895.4633534
0.0        0.0        0.0        0.0        1754438895.4669468
0.0        0.0        0.0        0.0        1754438895.467997
0.0        0.0        0.0        0.0        1754438895.467997
0.0        0.0        0.0        0.0        1754438895.469958
0.0        0.0        0.0        0.0        1754438895.469958
0.0        0.0        0.0        0.0        1754438895.4729567
0.0        0.0        0.0        0.0        1754438895.4739416
0.0        0.0        0.0        0.0        1754438895.4741998
0.0        0.0        0.0        0.0        1754438895.4741998
0.0        0.0        0.0        0.0        1754438895.4752333
0.0        0.0        0.0        0.0        1754438895.4752333
0.0        0.0        0.0        0.0        1754438895.4772015
0.0        0.0        0.0        0.0        1754438895.4772015
0.0        0.0        0.0        0.0        1754438895.4772015
0.0        0.0        0.0        0.0        1754438895.4847307
0.0        0.0        0.0        0.0        1754438895.4847307
0.0        0.0        0.0        0.0        1754438895.4858432
0.0        0.0        0.0        0.0        1754438895.48674
0.0        0.0        0.0        0.0        1754438895.4877274
0.0        0.0        0.0        0.0        1754438895.4877274
0.0        0.0        0.0        0.0        1754438895.4877274
0.0        0.0        0.0        0.0        1754438895.4887629
0.0        0.0        0.0        0.0        1754438895.4887629
0.0        0.0        0.0        0.0        1754438895.4897301
0.0        0.0        0.0        0.0        1754438895.4910774
0.0        0.0        0.0        0.0        1754438895.491639
0.0        0.0        0.0        0.0        1754438895.491639
0.0        0.0        0.0        0.0        1754438895.4926274
0.0        0.0        0.0        0.0        1754438895.4926274
0.0        0.0        0.0        0.0        1754438895.4956439
0.0        0.0        0.0        0.0        1754438895.4956439
0.0        0.0        0.0        0.0        1754438895.496655
0.0        0.0        0.0        0.0        1754438895.497659
0.0        0.0        0.0        0.0        1754438895.4987118
0.0        0.0        0.0        0.0        1754438895.4996703
0.0        0.0        0.0        0.0        1754438895.5007067
0.0        0.0        0.0        0.0        1754438895.5007067
0.0        0.0        0.0        0.0        1754438895.502672
0.0        0.0        0.0        0.0        1754438895.5036745
0.0        0.0        0.0        0.0        1754438895.5056715
0.0        0.0        0.0        0.0        1754438895.5056715
0.0        0.0        0.0        0.0        1754438895.5056715
0.0        0.0        0.0        0.0        1754438895.5073688
0.0        0.0        0.0        0.0        1754438895.5073688
0.0        0.0        0.0        0.0        1754438895.514368
0.0        0.0        0.0        0.0        1754438895.51537
0.0        0.0        0.0        0.0        1754438895.51537
0.0        0.0        0.0        0.0        1754438895.51537
0.0        0.0        0.0        0.0        1754438895.5163713
0.0        0.0        0.0        0.0        1754438895.5163713
0.0        0.0        0.0        0.0        1754438895.5163713
0.0        0.0        0.0        0.0        1754438895.5173962
0.0        0.0        0.0        0.0        1754438895.5173962
0.0        0.0        0.0        0.0        1754438895.5173962
0.0        0.0        0.0        0.0        1754438895.5209112
0.0        0.0        0.0        0.0        1754438895.5209112
0.0        0.0        0.0        0.0        1754438895.5209112
0.0        0.0        0.0        0.0        1754438895.5236447
0.0        0.0        0.0        0.0        1754438895.5251436
0.0        0.0        0.0        0.0        1754438895.5261211
0.0        0.0        0.0        0.0        1754438895.5261211
0.0        0.0        0.0        0.0        1754438895.52712
0.0        0.0        0.0        0.0        1754438895.52813
0.0        0.0        0.0        0.0        1754438895.5291348
0.0        0.0        0.0        0.0        1754438895.5301201
0.0        0.0        0.0        0.0        1754438895.5301201
0.0        0.0        0.0        0.0        1754438895.5311167
0.0        0.0        0.0        0.0        1754438895.5321562
0.0        0.0        0.0        0.0        1754438895.5331168
0.0        0.0        0.0        0.0        1754438895.5344634
0.0        0.0        0.0        0.0        1754438895.5365658
0.0        0.0        0.0        0.0        1754438895.5374744
0.0        0.0        0.0        0.0        1754438895.5374744
0.0        0.0        0.0        0.0        1754438895.5406134
0.0        0.0        0.0        0.0        1754438895.540856
0.0        0.0        0.0        0.0        1754438895.5413857
0.0        0.0        0.0        0.0        1754438895.5423746
0.0        0.0        0.0        0.0        1754438895.5423746
0.0        0.0        0.0        0.0        1754438895.5444584
0.0        0.0        0.0        0.0        1754438895.5453763
0.0        0.0        0.0        0.0        1754438895.5453763
0.0        0.0        0.0        0.0        1754438895.5453763
0.0        0.0        0.0        0.0        1754438895.5463724
0.0        0.0        0.0        0.0        1754438895.5463724
0.0        0.0        0.0        0.0        1754438895.5493748
0.0        0.0        0.0        0.0        1754438895.5493748
0.0        0.0        0.0        0.0        1754438895.5533721
0.0        0.0        0.0        0.0        1754438895.5533721
0.0        0.0        0.0        0.0        1754438895.5533721
0.0        0.0        0.0        0.0        1754438895.554372
0.0        0.0        0.0        0.0        1754438895.554372
0.0        0.0        0.0        0.0        1754438895.5553715
0.0        0.0        0.0        0.0        1754438895.5588646
0.0        0.0        0.0        0.0        1754438895.5588646
0.0        0.0        0.0        0.0        1754438895.561278
0.0        0.0        0.0        0.0        1754438895.5622687
0.0        0.0        0.0        0.0        1754438895.5622687
0.0        0.0        0.0        0.0        1754438895.5622687
0.0        0.0        0.0        0.0        1754438895.5632765
0.0        0.0        0.0        0.0        1754438895.5642726
0.0        0.0        0.0        0.0        1754438895.565262
0.0        0.0        0.0        0.0        1754438895.565262
0.0        0.0        0.0        0.0        1754438895.5662947
0.0        0.0        0.0        0.0        1754438895.5689237
0.0        0.0        0.0        0.0        1754438895.574144
0.0        0.0        0.0        0.0        1754438895.574144
0.0        0.0        0.0        0.0        1754438895.574144
0.0        0.0        0.0        0.0        1754438895.5751457
0.0        0.0        0.0        0.0        1754438895.5751457
0.0        0.0        0.0        0.0        1754438895.5751457
0.0        0.0        0.0        0.0        1754438895.5761833
0.0        0.0        0.0        0.0        1754438895.5761833
0.0        0.0        0.0        0.0        1754438895.5761833
0.0        0.0        0.0        0.0        1754438895.578148
0.0        0.0        0.0        0.0        1754438895.578148
0.0        0.0        0.0        0.0        1754438895.5803154
0.0        0.0        0.0        0.0        1754438895.5811858
0.0        0.0        0.0        0.0        1754438895.5811858
0.0        0.0        0.0        0.0        1754438895.5831678
0.0        0.0        0.0        0.0        1754438895.5831678
0.0        0.0        0.0        0.0        1754438895.5855505
0.0        0.0        0.0        0.0        1754438895.5855505
0.0        0.0        0.0        0.0        1754438895.5865624
0.0        0.0        0.0        0.0        1754438895.5865624
0.0        0.0        0.0        0.0        1754438895.5907826
0.0        0.0        0.0        0.0        1754438895.5907826
0.0        0.0        0.0        0.0        1754438895.5913606
0.0        0.0        0.0        0.0        1754438895.593359
0.0        0.0        0.0        0.0        1754438895.5943253
0.0        0.0        0.0        0.0        1754438895.5943253
0.0        0.0        0.0        0.0        1754438895.5943253
0.0        0.0        0.0        0.0        1754438895.5953252
0.0        0.0        0.0        0.0        1754438895.5969195
0.0        0.0        0.0        0.0        1754438895.5979745
0.0        0.0        0.0        0.0        1754438895.599968
0.0        0.0        0.0        0.0        1754438895.599968
0.0        0.0        0.0        0.0        1754438895.599968
0.0        0.0        0.0        0.0        1754438895.601979
0.0        0.0        0.0        0.0        1754438895.601979
0.0        0.0        0.0        0.0        1754438895.6049657
0.0        0.0        0.0        0.0        1754438895.6049657
0.0        0.0        0.0        0.0        1754438895.6049657
0.0        0.0        0.0        0.0        1754438895.607653
0.0        0.0        0.0        0.0        1754438895.608259
0.0        0.0        0.0        0.0        1754438895.6112745
0.0        0.0        0.0        0.0        1754438895.6112745
0.0        0.0        0.0        0.0        1754438895.612272
0.0        0.0        0.0        0.0        1754438895.6132734
0.0        0.0        0.0        0.0        1754438895.6142972
0.0        0.0        0.0        0.0        1754438895.6142972
0.0        0.0        0.0        0.0        1754438895.6153264
0.0        0.0        0.0        0.0        1754438895.6153264
0.0        0.0        0.0        0.0        1754438895.6165605
0.0        0.0        0.0        0.0        1754438895.6165605
0.0        0.0        0.0        0.0        1754438895.6206052
0.0        0.0        0.0        0.0        1754438895.6206052
0.0        0.0        0.0        0.0        1754438895.6216154
0.0        0.0        0.0        0.0        1754438895.6226957
0.0        0.0        0.0        0.0        1754438895.6247635
0.0        0.0        0.0        0.0        1754438895.626768
0.0        0.0        0.0        0.0        1754438895.6277666
0.0        0.0        0.0        0.0        1754438895.6277666
0.0        0.0        0.0        0.0        1754438895.6277666
0.0        0.0        0.0        0.0        1754438895.6287992
0.0        0.0        0.0        0.0        1754438895.6287992
0.0        0.0        0.0        0.0        1754438895.6287992
0.0        0.0        0.0        0.0        1754438895.6297922
0.0        0.0        0.0        0.0        1754438895.63329
0.0        0.0        0.0        0.0        1754438895.63329
0.0        0.0        0.0        0.0        1754438895.63329
0.0        0.0        0.0        0.0        1754438895.6342988
0.0        0.0        0.0        0.0        1754438895.6364512
0.0        0.0        0.0        0.0        1754438895.6364512
0.0        0.0        0.0        0.0        1754438895.6384163
0.0        0.0        0.0        0.0        1754438895.6384163
0.0        0.0        0.0        0.0        1754438895.639415
0.0        0.0        0.0        0.0        1754438895.6407123
0.0        0.0        0.0        0.0        1754438895.6412807
0.0        0.0        0.0        0.0        1754438895.6432824
0.0        0.0        0.0        0.0        1754438895.6432824
0.0        0.0        0.0        0.0        1754438895.6443176
0.0        0.0        0.0        0.0        1754438895.6443176
0.0        0.0        0.0        0.0        1754438895.6462817
0.0        0.0        0.0        0.0        1754438895.6462817
0.0        0.0        0.0        0.0        1754438895.64844
0.0        0.0        0.0        0.0        1754438895.649322
0.0        0.0        0.0        0.0        1754438895.649322
0.0        0.0        0.0        0.0        1754438895.653464
0.0        0.0        0.0        0.0        1754438895.653464
0.0        0.0        0.0        0.0        1754438895.6544733
0.0        0.0        0.0        0.0        1754438895.6544733
0.0        0.0        0.0        0.0        1754438895.6544733
0.0        0.0        0.0        0.0        1754438895.6554728
0.0        0.0        0.0        0.0        1754438895.658031
0.0        0.0        0.0        0.0        1754438895.6586127
0.0        0.0        0.0        0.0        1754438895.659656
0.0        0.0        0.0        0.0        1754438895.6606214
0.0        0.0        0.0        0.0        1754438895.6617234
0.0        0.0        0.0        0.0        1754438895.6636462
0.0        0.0        0.0        0.0        1754438895.6636462
0.0        0.0        0.0        0.0        1754438895.6636462
0.0        0.0        0.0        0.0        1754438895.6666126
0.0        0.0        0.0        0.0        1754438895.6666126
0.0        0.0        0.0        0.0        1754438895.6666126
0.0        0.0        0.0        0.0        1754438895.6676135
0.0        0.0        0.0        0.0        1754438895.6676135
0.0        0.0        0.0        0.0        1754438895.6716077
0.0        0.0        0.0        0.0        1754438895.672626
0.0        0.0        0.0        0.0        1754438895.672626
0.0        0.0        0.0        0.0        1754438895.6735113
0.0        0.0        0.0        0.0        1754438895.6746514
0.0        0.0        0.0        0.0        1754438895.6750517
0.0        0.0        0.0        0.0        1754438895.6750517
0.0        0.0        0.0        0.0        1754438895.6765723
0.0        0.0        0.0        0.0        1754438895.6776302
0.0        0.0        0.0        0.0        1754438895.679587
0.0        0.0        0.0        0.0        1754438895.679587
0.0        0.0        0.0        0.0        1754438895.6805835
0.0        0.0        0.0        0.0        1754438895.6835885
0.0        0.0        0.0        0.0        1754438895.6835885
0.0        0.0        0.0        0.0        1754438895.6846178
0.0        0.0        0.0        0.0        1754438895.6846178
0.0        0.0        0.0        0.0        1754438895.6846178
0.0        0.0        0.0        0.0        1754438895.6866677
0.0        0.0        0.0        0.0        1754438895.6876276
0.0        0.0        0.0        0.0        1754438895.6910331
0.0        0.0        0.0        0.0        1754438895.6918087
0.0        0.0        0.0        0.0        1754438895.6937373
0.0        0.0        0.0        0.0        1754438895.6937373
0.0        0.0        0.0        0.0        1754438895.6947362
0.0        0.0        0.0        0.0        1754438895.6947362
0.0        0.0        0.0        0.0        1754438895.6957378
0.0        0.0        0.0        0.0        1754438895.696738
0.0        0.0        0.0        0.0        1754438895.696738
0.0        0.0        0.0        0.0        1754438895.697778
0.0        0.0        0.0        0.0        1754438895.6985645
0.0        0.0        0.0        0.0        1754438895.6985645
0.0        0.0        0.0        0.0        1754438895.7026105
0.0        0.0        0.0        0.0        1754438895.7035897
0.0        0.0        0.0        0.0        1754438895.7035897
0.0        0.0        0.0        0.0        1754438895.7045894
0.0        0.0        0.0        0.0        1754438895.7045894
0.0        0.0        0.0        0.0        1754438895.707164
0.0        0.0        0.0        0.0        1754438895.7073352
